Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action
f010520e-8562-4cf6-8a50-53e3d4197b81,2020-09-12 11:49:10,184.49.159.172,118.120.11.192,Opera/8.47.(X11; Linux x86_64; am-ET) Presto/2.9.179 Version/11.00,Ransomware,Low,False,Have that feeling direction large forward.,Contained
36129317-eaa1-45be-bd51-6448bcf2ab98,2020-08-17 21:52:41,142.187.90.56,105.136.244.26,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/60.0.808.0 Safari/533.2",Ransomware,Critical,False,Second notice with store arm whose sing speak.,Blocked
0ef4765a-a408-4e83-beb8-43b7f0bcdf2c,2021-07-01 08:57:38,78.52.180.14,155.1.84.251,Opera/9.33.(X11; Linux i686; fa-IR) Presto/2.9.189 Version/10.00,Ransomware,Critical,False,Single less leave major.,Blocked
69da71a5-c726-489e-9798-15dbf1a9cb94,2020-03-08 02:02:09,199.167.5.255,28.225.0.176,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_6 rv:5.0; hy-AM) AppleWebKit/534.26.6 (KHTML, like Gecko) Version/5.0.3 Safari/534.26.6",Malware,High,False,Score PM first home.,Blocked
95167bb0-7682-4948-87e6-56de0e3f5d79,2021-07-12 07:25:10,41.67.76.41,41.245.235.215,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/28.0.830.0 Safari/533.0",Insider Threat,Critical,False,Born lead sort a bar.,Recovered
8baf72af-7727-4503-9d9f-aa23c6ac13f2,2020-10-14 21:09:10,83.52.23.145,51.250.246.80,Opera/9.60.(Windows CE; yo-NG) Presto/2.9.164 Version/10.00,Ransomware,Low,False,Popular hair of write operation cost than.,Contained
ca3f53c6-e891-403d-8e70-356941dcf83e,2021-09-28 13:47:52,190.171.155.68,140.200.127.46,Opera/8.68.(Windows NT 5.2; my-MM) Presto/2.9.163 Version/10.00,Malware,Low,False,Front old billion herself.,Blocked
aeaffd5c-67a9-4609-baf7-39f2be73f889,2022-04-22 17:07:54,28.55.57.174,35.183.220.99,Mozilla/5.0 (Android 6.0; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,Ransomware,Critical,True,Style join until key expect training arm.,Eradicated
697714ef-a293-41b0-8db6-5d356d72addf,2022-07-25 19:00:46,19.119.6.0,25.187.83.89,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/16.7z1586.0 Mobile/98A295 Safari/534.2",Malware,High,False,Grow center economic military foot.,Contained
4249fcba-28dc-4ce0-853b-b163332ef12c,2022-02-22 18:47:32,153.95.205.123,5.233.83.155,Opera/8.17.(Windows NT 6.2; nb-NO) Presto/2.9.164 Version/11.00,Malware,High,False,Near be commercial pull hope professor property.,Blocked
2315e959-16b2-43cb-a9c0-8d8bbb2cd57f,2022-05-19 18:34:45,154.141.25.136,97.193.188.142,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.50.7 (KHTML, like Gecko) Version/5.0 Safari/533.50.7",DDoS,Low,False,Develop will few.,Contained
3288a65b-d948-4b3d-8401-46e12e4c6c81,2021-06-10 10:21:24,223.156.206.201,195.106.156.235,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2014-11-14 13:25:06 Firefox/3.6.7,DDoS,Low,False,Choice more daughter with.,Recovered
8a474110-01a6-4cbe-8d21-44adacb426ce,2020-05-10 08:16:09,126.180.191.210,75.178.141.201,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),Phishing,High,True,Imagine head personal collection well.,Blocked
c11f79a8-47c8-408c-a345-1b2a90116207,2020-08-01 06:10:19,159.53.159.169,156.116.95.89,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.1),Insider Threat,Critical,False,Attention no true expect home behavior task.,Blocked
3854eb16-175a-49e8-9a1d-67aa6d0eb797,2021-03-24 14:25:57,195.35.134.29,223.90.5.111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/54.0.803.0 Safari/532.2",DDoS,High,False,Other page give movie sound character exist professor.,Eradicated
f0949f46-e824-47e8-8361-19db35f865f6,2023-10-29 05:26:51,37.116.75.31,56.79.251.111,Opera/8.97.(Windows NT 6.0; quz-PE) Presto/2.9.184 Version/10.00,Ransomware,Medium,False,College have property college window.,Contained
982da50a-dac4-4d0a-b2b0-9eb94a0cf856,2021-08-31 22:51:11,120.230.43.105,55.153.120.236,Mozilla/5.0 (Android 4.3; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0,Insider Threat,Low,False,For production program address far.,Blocked
a713f88a-8be6-4fce-b801-c215b172a927,2021-08-22 02:06:12,11.242.55.126,11.204.67.38,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),DDoS,High,False,Type one physical Democrat have.,Eradicated
e1089f47-42c1-467d-a270-93de2f80d5f6,2021-07-30 00:46:30,30.112.162.184,10.1.55.108,"Mozilla/5.0 (Linux; Android 1.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/60.0.819.0 Safari/533.1",Insider Threat,High,True,Professional standard can seat actually agency entire.,Eradicated
33e7cc07-fa47-4ead-ac1f-0d98135e6c3e,2023-02-27 10:36:02,123.25.73.104,123.158.83.111,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_0 rv:2.0; ti-ET) AppleWebKit/532.17.6 (KHTML, like Gecko) Version/4.0.2 Safari/532.17.6",DDoS,Critical,False,Doctor plant than character inside national forward.,Blocked
4982bf2c-11cd-484e-8cf4-151dc722d10c,2021-02-09 02:21:04,64.69.100.15,130.242.250.15,"Mozilla/5.0 (Windows 95) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/42.0.814.0 Safari/536.2",Ransomware,Low,False,Address word series him rise too.,Eradicated
e9ff1a8b-728f-48d6-ae1a-24059312e47a,2020-05-14 11:24:44,151.31.168.63,83.27.50.216,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2015-04-08 15:51:57 Firefox/3.8,Malware,Critical,False,Either husband ready specific feel near full.,Blocked
c9e6e309-3e6e-484b-87f8-ccbc0dc7bd46,2021-02-19 09:52:23,92.245.7.247,186.172.131.225,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2012-03-05 14:36:24 Firefox/10.0,Insider Threat,Medium,False,Sister under very your together history wrong.,Eradicated
f8bd4559-77d3-4c88-9f08-52018792ffe6,2020-09-14 20:00:59,8.211.37.31,137.14.163.149,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/9.8k5844.0 Mobile/80Z768 Safari/534.1",DDoS,Low,False,Information sit role.,Recovered
79a8e2fe-f016-4173-b133-93515d76e8bb,2023-02-07 15:42:58,221.58.155.30,56.207.9.133,Opera/8.72.(Windows NT 6.2; byn-ER) Presto/2.9.177 Version/11.00,DDoS,Low,False,Ground ask serious research.,Contained
22c84641-f862-4037-96e5-b09c84f3def1,2021-06-19 21:10:06,81.127.92.108,212.98.45.172,Mozilla/5.0 (Windows NT 10.0; ff-SN; rv:1.9.2.20) Gecko/2012-05-04 04:54:23 Firefox/11.0,Insider Threat,High,False,Economy drive attorney allow yet.,Blocked
f5baa9f9-7d4d-4660-8a02-dfb6964b622f,2022-05-14 21:53:38,195.26.106.168,27.219.63.48,Mozilla/5.0 (Android 2.3.7; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0,Ransomware,Medium,False,Number else star inside authority produce suffer.,Blocked
ab85b136-face-4545-851b-c3573978f420,2021-05-12 16:05:24,22.11.238.239,150.86.240.159,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/42.0.874.0 Safari/532.0",Insider Threat,Low,False,Citizen choose there everything good occur big.,Blocked
9af65829-d4a3-4529-a41e-e24ecb4fb8f0,2020-11-21 13:08:14,172.111.182.219,104.29.88.176,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ky-KG) AppleWebKit/533.48.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.48.5",Insider Threat,Low,True,Here assume you activity ball.,Contained
7bce6c37-4570-4bb9-bf78-57e9e4cd99a2,2021-10-23 10:05:26,150.227.21.147,90.242.120.199,Opera/8.89.(Windows NT 10.0; th-TH) Presto/2.9.177 Version/10.00,Ransomware,High,True,Stuff our lawyer window happy actually fish recently.,Eradicated
d4b9a1c6-6eb1-46a9-b9a9-9adcc86839fd,2022-04-22 15:34:22,40.22.23.120,116.53.219.30,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/40.0.860.0 Mobile/90G491 Safari/531.0",Ransomware,High,False,Quickly pretty upon crime reduce.,Recovered
059e27ff-530d-453e-9f95-6beb37e3e7dc,2022-05-27 18:04:58,136.208.113.100,2.249.204.110,Mozilla/5.0 (Android 3.0; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,Ransomware,Critical,False,Firm out ability interest large leg want.,Eradicated
5728ce9f-51c2-424e-b4dd-12ae808d9658,2021-09-12 10:20:12,2.44.50.82,77.194.179.16,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0),Phishing,High,False,Big financial film talk among force.,Blocked
bb04f908-595e-4366-ad88-d561438af5f8,2022-03-26 15:31:45,12.45.55.177,94.218.47.208,Opera/9.64.(Windows NT 4.0; wo-SN) Presto/2.9.170 Version/11.00,Insider Threat,Critical,False,Administration mind enough white.,Contained
507424f4-7a13-455d-872d-6acb66de64ce,2022-06-06 12:54:22,111.158.57.172,58.188.84.31,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.50.6 (KHTML, like Gecko) Version/5.1 Safari/534.50.6",Phishing,Medium,False,Over feel require dream.,Recovered
fa93e81b-783c-49da-8f39-7a8984ceb734,2023-09-18 04:11:13,184.228.255.108,129.3.81.237,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_9) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/24.0.835.0 Safari/532.1",Ransomware,High,False,Police theory or.,Blocked
527ebe80-918e-40f5-8978-67c78e0ee53f,2021-09-02 05:14:50,40.99.249.61,64.67.16.106,Opera/8.67.(Windows NT 10.0; wa-BE) Presto/2.9.171 Version/12.00,Malware,High,False,Series give serious growth.,Recovered
b8c6ccc5-c0de-4927-b936-3d457dcb6fa6,2023-11-29 03:57:35,106.29.75.11,80.42.159.29,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_1 rv:5.0; lo-LA) AppleWebKit/531.17.4 (KHTML, like Gecko) Version/5.0.3 Safari/531.17.4",Insider Threat,Critical,False,Whole seek like office voice strong fine.,Contained
0b4467c2-726e-4491-88a7-93f3f4e98238,2022-05-22 22:31:30,84.143.128.86,17.210.86.85,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ckb-IQ) AppleWebKit/534.48.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.48.6",Phishing,Medium,False,Course good memory level then perhaps red.,Blocked
bc7ccd4c-0ea0-4477-99ea-9e2ea2787394,2022-10-17 17:51:58,51.173.202.7,122.32.241.196,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6 rv:2.0; is-IS) AppleWebKit/533.22.6 (KHTML, like Gecko) Version/5.0 Safari/533.22.6",Ransomware,Medium,False,Remember cause even fine easy true special.,Recovered
50d363f1-8a6c-4b26-ae19-b1e9e356de43,2023-07-31 10:12:45,188.67.121.29,119.112.240.130,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_3) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/38.0.861.0 Safari/533.2",DDoS,Critical,False,Should current ball identify describe.,Contained
bcee400b-e74e-4388-ab34-8719ba0cdefc,2020-12-10 06:01:37,168.7.156.181,124.152.164.14,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.0),Phishing,Critical,False,True food population question entire.,Contained
7414568f-5799-4335-9abd-dca6f2892489,2020-01-16 20:32:50,121.27.88.7,144.148.15.16,Opera/8.97.(X11; Linux x86_64; so-KE) Presto/2.9.182 Version/11.00,DDoS,High,False,Hot dinner management including everyone.,Blocked
200f56b9-1407-4b04-9510-a3efdae83aeb,2021-03-15 13:43:02,63.13.180.38,105.150.162.38,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ks-IN) AppleWebKit/535.38.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6535.38.2",Phishing,High,False,Wife citizen investment growth thousand necessary.,Contained
424796c8-ae91-47f3-99ee-6d74181c4842,2022-12-08 09:22:22,27.216.28.247,190.199.60.189,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3; rv:1.9.4.20) Gecko/2018-11-21 19:17:24 Firefox/3.8,Malware,Critical,False,She should environment factor year culture.,Recovered
318227b4-985f-408e-b8a1-7d0b34e7528b,2023-02-17 13:56:06,94.250.178.141,201.53.179.203,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.23.2 (KHTML, like Gecko) Version/5.0 Safari/532.23.2",Ransomware,Critical,False,Report of box yes market.,Contained
0cf7d1d1-78e7-4b38-b0d9-d4e409661ef6,2022-01-18 16:23:16,130.29.179.54,56.80.186.106,Opera/8.38.(X11; Linux i686; is-IS) Presto/2.9.171 Version/11.00,Ransomware,High,False,Glass occur structure officer feeling safe.,Blocked
b256cd76-4535-4ff3-90e4-ede0bf2a924e,2023-04-01 19:14:11,25.52.85.64,71.143.121.192,Opera/9.67.(Windows NT 4.0; ayc-PE) Presto/2.9.189 Version/11.00,Malware,High,True,Throw message spring church.,Eradicated
22304cc4-3c0b-4e03-828a-bcf7d090d1fd,2020-02-13 02:26:33,39.158.196.172,44.73.233.219,Opera/8.48.(Windows NT 5.2; apn-IN) Presto/2.9.187 Version/11.00,Insider Threat,Critical,False,Chair matter company movement.,Recovered
2c1f12b5-1e65-4b2f-bb2e-d52cb1c5197a,2022-07-03 16:30:58,164.45.176.194,150.100.67.2,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_4 rv:6.0; ast-ES) AppleWebKit/531.32.2 (KHTML, like Gecko) Version/5.1 Safari/531.32.2",Ransomware,Medium,False,Heart partner tree movement.,Eradicated
12dfe406-222f-4eed-a036-931d4b80d460,2020-02-01 12:19:24,107.168.166.195,165.18.71.254,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/25.0.897.0 Mobile/24X737 Safari/531.0",DDoS,Low,False,Attorney pattern hold face.,Eradicated
f91f9e89-8d46-4a90-af74-d2d1f4a34cec,2023-05-05 19:53:41,46.68.118.148,98.116.204.188,Opera/8.16.(Windows 95; is-IS) Presto/2.9.180 Version/12.00,Malware,High,True,Congress happy time.,Blocked
5254e9a5-4e71-4098-994c-548d161be053,2023-04-07 04:36:49,126.130.167.122,184.64.166.190,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_6 rv:6.0; ce-RU) AppleWebKit/534.2.6 (KHTML, like Gecko) Version/5.0 Safari/534.2.6",DDoS,High,False,Could usually short.,Blocked
809e0100-22a4-41e8-ae22-a74a66936c85,2020-03-28 02:43:43,54.227.137.22,22.9.195.60,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/53.0.864.0 Safari/532.0",Phishing,Medium,False,Work activity weight unit.,Recovered
caa00c5a-2b6a-4dfb-bc83-032bd8ea6522,2020-04-14 01:53:34,101.184.19.147,53.52.136.179,Mozilla/5.0 (Windows NT 6.2; bho-IN; rv:1.9.2.20) Gecko/2012-05-24 03:00:14 Firefox/4.0,Malware,Medium,False,Environmental score above however.,Contained
ac2bfd18-b1b9-4be3-a543-4286af8c2907,2023-01-06 16:12:49,153.19.113.86,165.253.194.67,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.5.6 (KHTML, like Gecko) Version/4.1 Safari/534.5.6",Phishing,Critical,False,Focus away visit cold more.,Eradicated
9ae6f63c-68e0-4c6e-b0a7-5ccae93ff720,2023-01-27 17:31:42,140.248.244.224,83.38.44.22,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4; rv:1.9.6.20) Gecko/2016-03-22 20:10:45 Firefox/3.8,DDoS,Low,False,Employee range service nearly.,Eradicated
75b011de-56b8-4027-8323-8f399d143c45,2022-12-09 15:12:36,153.186.224.189,29.238.148.40,Opera/8.93.(Windows NT 6.2; unm-US) Presto/2.9.166 Version/11.00,Ransomware,High,False,Into five school baby change public hospital.,Contained
3967542f-3722-4732-b3c4-1855d23cb72f,2023-04-16 03:16:46,176.134.221.216,59.136.118.7,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.0),DDoS,Medium,False,Step strong day.,Blocked
dfd3d769-6ed6-42ba-8b39-b5f19a5cdbf7,2023-02-02 12:44:42,16.61.91.136,222.75.185.83,Opera/9.17.(X11; Linux x86_64; th-TH) Presto/2.9.178 Version/12.00,Insider Threat,Medium,False,Population wonder story bill nothing.,Blocked
eeb66dbd-9a25-4fc0-95a3-ea7e016608d3,2022-06-22 18:49:28,13.31.150.212,123.159.222.135,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.1),Insider Threat,Low,False,Must least add maintain field per kitchen.,Eradicated
4bb111a3-ec69-4741-b8d1-2f586bd816d5,2021-06-12 19:02:06,159.61.228.104,85.233.125.143,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/36.0.867.0 Safari/533.0",Ransomware,High,False,Item behind will protect away.,Blocked
0b8cfdeb-e673-4362-9fd6-690e38676ed3,2022-12-25 10:41:32,107.190.142.87,58.52.37.196,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/13.5v7193.0 Mobile/91N570 Safari/535.0",Ransomware,Low,False,Sing vote stock anything recent music develop all.,Recovered
ee370aa8-00bf-4183-9d0b-d888119e7798,2023-03-04 10:22:15,30.156.158.149,85.94.5.226,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_7 rv:5.0; ht-HT) AppleWebKit/533.39.2 (KHTML, like Gecko) Version/5.1 Safari/533.39.2",Insider Threat,High,False,Strong story issue child rather dark political.,Blocked
7289527c-2379-4b71-92f0-cb4606e5b091,2023-03-20 03:04:10,194.12.166.153,206.44.71.45,Opera/9.84.(X11; Linux x86_64; th-TH) Presto/2.9.176 Version/10.00,DDoS,High,False,Building blue author feeling hundred form.,Recovered
35c7d51d-4414-479c-b188-e9ae493e7e8b,2020-03-13 01:08:22,177.81.30.42,176.13.96.71,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),Insider Threat,Medium,False,Interest realize nor account.,Eradicated
678973f8-23b5-4bf7-b083-6d2ce0d50e8c,2023-06-04 21:32:04,68.174.101.108,88.186.130.78,"Mozilla/5.0 (Windows 95) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/50.0.823.0 Safari/534.2",Malware,Critical,False,Her again war system building house.,Blocked
718748bd-6592-451e-b656-8d93279842e7,2022-06-08 04:19:30,90.68.126.180,6.220.5.127,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ber-MA) AppleWebKit/534.30.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6534.30.5",Phishing,High,False,Measure listen nation water seven.,Blocked
657565db-d50f-417f-be54-5c39f8469fa4,2022-12-25 01:20:28,5.31.217.167,209.141.75.157,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.1),Phishing,Low,False,Movement moment majority public indeed cup.,Recovered
c566a4eb-5268-4e23-8898-1ab169933d8f,2022-10-28 10:32:57,54.92.202.238,31.152.37.156,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/51.0.827.0 Safari/535.0",Insider Threat,Medium,False,Relationship health government skill watch argue.,Eradicated
0ebb3abe-e566-4654-a1bb-61e9627ae3ac,2023-09-30 01:09:19,106.53.209.135,1.231.91.180,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/53.0.812.0 Mobile/64A287 Safari/531.1",Phishing,Low,False,Try sound she letter whom.,Eradicated
f748b94e-258d-43c1-af7e-9d941a3bc33f,2023-09-14 07:45:19,147.249.246.62,94.213.144.17,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1; rv:1.9.3.20) Gecko/2014-10-23 22:02:40 Firefox/8.0,Insider Threat,Low,False,Wrong pass remain scene offer science.,Blocked
2d3f2675-7154-4518-95d6-b57504407dfb,2020-01-09 00:21:04,125.214.66.50,71.118.65.149,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0),Insider Threat,High,True,Will newspaper beat beat.,Recovered
0e103c2e-3439-459b-9ef0-9959dbe5293a,2020-09-26 02:40:29,192.81.12.106,37.88.61.28,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_0; rv:1.9.3.20) Gecko/2021-05-14 07:56:05 Firefox/14.0,Phishing,Low,False,Collection citizen account thousand on often leg past.,Contained
6b10e278-9d31-411c-963a-e48e08d40631,2021-11-16 00:16:55,160.172.68.67,136.1.24.214,Opera/9.17.(Windows NT 5.01; mag-IN) Presto/2.9.182 Version/12.00,DDoS,Low,False,Big stage protect rather program subject camera.,Eradicated
bbd2ce7d-aaf7-43f6-9ad4-9a552164de06,2022-05-08 12:14:00,51.124.224.62,34.18.128.5,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.0),Insider Threat,Medium,False,Concern everyone radio picture.,Blocked
d4f81b26-2509-4cd8-b6a5-5722fad31737,2022-05-29 03:11:14,170.180.195.157,19.216.49.41,Mozilla/5.0 (Android 3.2.4; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,Malware,High,False,Land similar recognize have scene artist hundred.,Eradicated
81ec64ae-822c-4345-bd62-802ddb601a98,2022-07-28 04:42:46,206.231.163.248,160.231.157.236,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; nn-NO) AppleWebKit/535.37.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.37.6",Phishing,Low,False,Majority it on TV marriage poor across.,Eradicated
0018a8d5-7e1a-4991-bfa3-f7ca03316e82,2020-03-16 18:45:28,102.73.199.239,99.35.118.101,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_6) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/26.0.847.0 Safari/534.1",DDoS,Low,False,Institution machine degree compare.,Blocked
f2d78355-821c-4df0-afba-98ed166b33c2,2020-02-21 03:18:16,173.20.136.24,199.166.149.6,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0 rv:3.0; be-BY) AppleWebKit/534.23.5 (KHTML, like Gecko) Version/4.0.3 Safari/534.23.5",Phishing,Low,False,But interest Mr time deep.,Recovered
3a10dfff-2060-40b9-af48-d7af3c878c58,2023-08-09 17:32:54,98.171.245.217,86.226.155.74,Opera/8.75.(X11; Linux x86_64; et-EE) Presto/2.9.163 Version/10.00,Ransomware,Medium,False,Remember must scientist yes various culture mind.,Recovered
897b5fb8-e73a-4910-88ce-ebc2d0e52dcc,2022-07-17 09:36:37,221.133.246.32,187.197.178.199,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/44.0.838.0 Safari/536.0",Phishing,High,False,Hard call national.,Contained
cc552cf4-16c5-463e-9370-4415df672037,2022-09-06 19:42:58,75.138.107.71,69.168.255.55,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; cy-GB) AppleWebKit/531.26.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.26.3",DDoS,High,False,Hope consumer media.,Recovered
24659033-f837-43c6-8bf8-3413dc907961,2022-07-06 01:11:47,206.45.30.102,219.187.63.10,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/535.26.3 (KHTML, like Gecko) Version/5.0 Safari/535.26.3",Insider Threat,Low,False,Purpose score particular court.,Eradicated
b39df5f8-855e-46d6-837f-aea82a5c5ada,2020-03-02 14:33:28,125.220.151.194,146.213.53.65,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.1),Phishing,Low,False,Form meet no song million hold require.,Contained
c59bf202-d4aa-46ba-b025-3a7b005aba88,2020-10-19 23:46:05,26.74.47.20,218.64.231.163,Mozilla/5.0 (Android 1.6; Mobile; rv:36.0) Gecko/36.0 Firefox/36.0,Ransomware,Critical,False,Despite up discover probably late down low.,Recovered
94b61931-4542-47d5-ab4d-df3f23dc3a7f,2023-04-14 23:53:28,102.64.116.190,118.182.66.44,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_0; rv:1.9.4.20) Gecko/2014-08-29 22:21:41 Firefox/15.0,Ransomware,Critical,False,History minute buy.,Recovered
b41e812c-7bae-45c7-8f78-59d9497466dd,2023-10-29 06:05:32,138.197.238.51,142.104.113.145,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/47.0.803.0 Safari/535.2",Phishing,Low,False,Sometimes without why.,Blocked
